GF_ID,Year_approx,Year_exact,Month,Day,Lake_name,Glacier_name,GL_ID,LakeDB_ID,G_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Impact_type,Lake_type,Transboundary,Repeat,Region_RGI,Region_HiMAP,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Area,Volume,Discharge_water,Discharge_solid,Impact,Lives_total,Lives_male,Lives_female,Lives_disabilities,Injured_total,Injured_male,Injured_female,Injured_disabilities,Displaced_total,Displaced_male,Displaced_female,Displaced_disabilities,Livestock,Residential_destroyed,Commerical_destroyed,Residential_damaged,Commerical_damaged,Infra,Agricultural,Hydropower,Econ_damage,Sat_evidence,Ref_scientific,Ref_scientific_full,Ref_other,Remarks
431,2008,2008,6,14,Kyagar,Unnamed,GL077181E35675N,"2, 3, 4",G077158E35562N,35.677371,77.190788,4880,37.982034,76.877846,1450,Observation,Ice dammed,N,Y,14_2,9,China,Xinjiang,Yarkant,Surging glacier,Unknown,Unknown,,11950000,,,,,,,,,,,,,,,,,,,,,,,,,,"(Bazai et al., 2021)","Bazai, N.A., Cui, P., Carling, P.A., Wang, H., Hassan, J., Liu, D., Zhang, G., Jin, W., 2021. Increasing glacial lake outburst flood hazard in response to surge glaciers in the Karakoram. Earth-Science Reviews 212, 103432. https://doi.org/10.1016/j.earscirev.2020.103432",,Small lake developed between 12/22/2007 and 06/23/2008 and water discharged before 06/14/2008 with peak lake volume before flood 11.95x106 m3 with a lake area 0.89km2
432,2008,2008,7,15,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017; Kingslake and Ng, 2013)","Shangguan, D., Ding, Y., Liu, S., Xie, Z., Pieczonka, T., Xu, J., Moldobekov, B., 2017. Quick Release of Internal Water Storage in a Glacier Leads to Underestimation of the Hazard Potential of Glacial Lake Outburst Floods From Lake Merzbacher in Central Tian Shan Mountains. Geophysical Research Letters 44, 9786–9795. https://doi.org/10.1002/2017GL074443; Kingslake, J., Ng, F., 2013. Quantifying the predictability of the timing of jökulhlaups from Merzbacher Lake, Kyrgyzstan. Journal of Glaciology 59, 805–818. https://doi.org/10.3189/2013JoG12J156",,
429,2008,2008,1,6,Passu,Passu,GL074879E36458N,"2, 3, 4",G074714E36468N,36.457073,74.879432,2562,NA,NA,NA,NA,Moraine dammed,N,N,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Unknown,Intense rainfall,Unknown,, , , , , , , , ,,,,,,,, , , , ,,, ,, , ,,"(Din et al., 2014)","Din, K., Tariq, S., Mahmood, A., Rasul, G., 2014. Temperature and Precipitation: GLOF Triggering Indicators in Gilgit-Baltistan, Pakistan. Pakistan Journal of Meteorology 10, 20.",,
430,2008,2008,7,24,Western Zyndan,Western Zyndan,GL077029E41947N,"2, 4",G077027E41935N,41.9478,77.0299,3645,42.064877,76.9957,2020,Observation,Moraine dammed,N,N,13_3,4,Kyrgyzstan,,Zymdan,Unknown,Unknown,Ice core thawing,,437000,,,,3,,,,,,,,,,,,32,,,,,,,,,,"(Narama, Severskiy and Yegorov, 2009)","Narama, C., Severskiy, I., and Yegorov, A. 2009. Current state of glacier changes, glacial lakes, and outburst floods in the Ile Ala-Tau and Kungoy Ala-Too ranges, northern Tien Shan Mountains, Ann. Hokkaido Geogr., 84, 22–32, https://doi.org/10.7886/hgs.84.34",,
425,2008,2008,4,22,Ghulkin,Ghulkin ,Ephemeral,NA,G074783E36426N,36.420236,74.879432,2692,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Unknown,Intense rainfall,Unknown,, , , , , , , , ,,,,,,,, , , , ,,, ,, , ,,"(Din et al., 2014)","Din, K., Tariq, S., Mahmood, A., Rasul, G., 2014. Temperature and Precipitation: GLOF Triggering Indicators in Gilgit-Baltistan, Pakistan. Pakistan Journal of Meteorology 10, 20.",,
426,2008,2008,5,22,Ghulkin,Ghulkin ,Ephemeral,NA,G074783E36426N,36.420236,74.879432,2692,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Unknown,Intense rainfall,Unknown,, , , , , , , , ,,,,,,,, , , , ,,, ,, , ,,"(Din et al., 2014)","Din, K., Tariq, S., Mahmood, A., Rasul, G., 2014. Temperature and Precipitation: GLOF Triggering Indicators in Gilgit-Baltistan, Pakistan. Pakistan Journal of Meteorology 10, 20.",,
427,2008,2008,5,24,Ghulkin,Ghulkin ,Ephemeral,NA,G074783E36426N,36.420236,74.879432,2692,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Unknown,Intense rainfall,Unknown,, , , , , , , , ,,,,,,,, , , , ,,, ,, , ,,"(Din et al., 2014)","Din, K., Tariq, S., Mahmood, A., Rasul, G., 2014. Temperature and Precipitation: GLOF Triggering Indicators in Gilgit-Baltistan, Pakistan. Pakistan Journal of Meteorology 10, 20.",,
428,2008,2008,6,14,Ghulkin,Ghulkin ,Ephemeral,NA,G074783E36426N,36.420236,74.879432,2692,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Unknown,High temperatures,Unknown,, , , , , , , , ,,,,,,,, , , , ,,, ,, , ,,"(Din et al., 2014)","Din, K., Tariq, S., Mahmood, A., Rasul, G., 2014. Temperature and Precipitation: GLOF Triggering Indicators in Gilgit-Baltistan, Pakistan. Pakistan Journal of Meteorology 10, 20.",,
433,2008,2008,6,NA,Unknown,Halji,Ephemeral,NA,G081470E30264N,30.27,81.475,5347,30.219,81.514,3706,Observation,Supraglacial,Y,Y,15_1,11,Nepal,Karnali,Humla,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kropacek et al., 2015)","Kropácek, J., Neckel, N., Tyrna, B., Holzer, N., Hovden, A., Gourmelen, N., Schneider, C., Buchroithner, M., Hochschild, V., 2015. Repeated glacial lake outburst flood threatening the oldest Buddhist monastery in north-western Nepal. Natural Hazards and Earth System Sciences 15, 2425–2437. https://doi.org/10.5194/nhess-15-2425-2015",,
436,2009,2009,7,28,Kyagar,Unnamed,GL077181E35675N,"2, 3, 4",G077158E35562N,35.677371,77.190788,4880,37.982034,76.877846,1450,Observation,Ice dammed,N,Y,14_2,9,China,Xinjiang,Yarkant,Surging glacier,Unknown,Unknown,,18350000,1470,,,,,,,,,,,,,,,,,,,,,,,,,"(Hewitt and Liu, 2010; Round et al., 2017; Bazai et al., 2021)","Hewitt, K., Liu, J., 2010. Ice-Dammed Lakes and Outburst Floods, Karakoram Himalaya: Historical Perspectives on Emerging Threats. Physical Geography 31, 528–551. https://doi.org/10.2747/0272-3646.31.6.528; Round, V., Leinss, S., Huss, M., Haemmig, C., Hajnsek, I., 2017. Surge dynamics and lake outbursts of Kyagar Glacier, Karakoram. The Cryosphere 11, 723–739. https://doi.org/10.5194/tc-11-723-2017; Bazai, N.A., Cui, P., Carling, P.A., Wang, H., Hassan, J., Liu, D., Zhang, G., Jin, W., 2021. Increasing glacial lake outburst flood hazard in response to surge glaciers in the Karakoram. Earth-Science Reviews 212, 103432. https://doi.org/10.1016/j.earscirev.2020.103432",,Lake area increased between 06/10/2009 and 07/12/2009 and water discharged before 08/04/2009. By 07/28/2009 the peak lake volume before flood 18.35x106 m3 with a lake area 1.08km2.  Peak discharge as Kaqun 1470 m3/s
437,2009,2009,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017)","Shangguan, D., Ding, Y., Liu, S., Xie, Z., Pieczonka, T., Xu, J., Moldobekov, B., 2017. Quick Release of Internal Water Storage in a Glacier Leads to Underestimation of the Hazard Potential of Glacial Lake Outburst Floods From Lake Merzbacher in Central Tian Shan Mountains. Geophysical Research Letters 44, 9786–9795. https://doi.org/10.1002/2017GL074443",,
440,2009,2009,7,3,Zhemai Co,Unnamed,GL092343E28015N,"2, 3, 4",G092342E28006N,28.015,92.343,5300,28.032,92.348,4880,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Cona,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Carrivick and Tweed, 2016)","Carrivick, J.L., Tweed, F.S., 2016. A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change 144, 1–16. https://doi.org/10.1016/j.gloplacha.2016.07.001",,
441,2009,2009,7,29,Cuoga,Unnamed,GL094001E30829N,"2, 3, 4",G093984E30847N,30.83,94,4737,30.692,93.963,3990,Deposit,Moraine dammed,N,N,13_9,18,China,TAR,Bianba,Unknown,Ice avalanche,Unknown,,,,,,2,,,,,,,,,,,,,,,,,"Destroyed 27kms of road, 6 bridges, 19 cars and motorcycles",,,,,"(Wang et al., 2012)","Wang, X., Liu, S., Ding, Y., Guo, W., Jiang, Z., Lin, J., Han, Y., 2012. An approach for estimating the breach probabilities of moraine-dammed lakes in the Chinese Himalayas using remote-sensing data. Natural Hazards and Earth System Sciences 12, 3109–3122",,
434,2009,2009,NA,NA,Unknown,Hinarchi,Not mapped,NA,G074582E36116N,36.042964,74.570562,2637,36.013842,74.543607,2281,Observation,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Bagrot,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,(This study),"Ashraf, A., Naz, R., Mustafa, N., Iqbal, M.B., Ahmad, B., Jawad, A., Ahmad. I., 2015. Updating GLOF Lake Inventory of Northern Pakistan and Establishment of Community Based Early Warning System in Bagrot and Bondo Gol Valleys. Technical Report. Islamabad, Pakistan: Pakistan Agricultural Research Council (PARC).","(Ashraf et al., 2015)",On 11th December 2012 a community exchange documented this event. Hinarchi Glacier burst resulting complete damage to natural forest and agriculture land of villages Bulchi and Chira.
435,2009,2009,3,26,Ghulkin,Ghulkin ,Ephemeral,NA,G074783E36426N,36.420236,74.879432,2692,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Unknown,Intense rainfall,Unknown,, , , , , , , , ,,,,,,,, , , , ,,, ,, , ,,"(Din et al., 2014)","Din, K., Tariq, S., Mahmood, A., Rasul, G., 2014. Temperature and Precipitation: GLOF Triggering Indicators in Gilgit-Baltistan, Pakistan. Pakistan Journal of Meteorology 10, 20.",,
438,2009,2009,6,23,Unknown,Halji,Ephemeral,NA,G081470E30264N,30.27,81.475,5347,30.219,81.514,3706,Observation,Supraglacial,Y,Y,15_1,11,Nepal,Karnali,Humla,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kropacek et al., 2015)","Kropácek, J., Neckel, N., Tyrna, B., Holzer, N., Hovden, A., Gourmelen, N., Schneider, C., Buchroithner, M., Hochschild, V., 2015. Repeated glacial lake outburst flood threatening the oldest Buddhist monastery in north-western Nepal. Natural Hazards and Earth System Sciences 15, 2425–2437. https://doi.org/10.5194/nhess-15-2425-2015",,
439,2009,2009,4,29,Tshojo Tsho,Tshojo ,Ephemeral,NA,G090157E28136N,28.055,90.146,4040,28.05,90.14,3898,Observation,Supraglacial,Y,N,15_2,12,Bhutan,Punakha,Pho Chhu ,Unknown,Unknown,Ice core thawing,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,"(Komori et al., 2012; Carrivick and Tweed, 2016; Veh et al., 2019)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59–70; Carrivick, J.L., Tweed, F.S., 2016. A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change 144, 1–16; Veh, G., Korup, O., von Specht, S., Roessner, S., Walz, A., 2019. Unchanged frequency of moraine-dammed glacial lake outburst floods in the Himalaya. Nature Climate Change 9, 379–383. https://doi.org/10.1038/s41558-019-0437-5",,
450,2010,2010,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017)","Shangguan, D., Ding, Y., Liu, S., Xie, Z., Pieczonka, T., Xu, J., Moldobekov, B., 2017. Quick Release of Internal Water Storage in a Glacier Leads to Underestimation of the Hazard Potential of Glacial Lake Outburst Floods From Lake Merzbacher in Central Tian Shan Mountains. Geophysical Research Letters 44, 9786–9795. https://doi.org/10.1002/2017GL074443",,
447,2010,2010,NA,NA,Unnamed,Kuturgansuu,Ephemeral,NA,G074608E42515N,42.522,74.609,3470,42.535,74.658,2170,Deposit,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,,Alamedin,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)","Zaginaev, V., Petrakov, D., Erokhin, S., Meleshko, A., Stoffel, M., Ballesteros-Cánovas, J.A., 2019. Geomorphic control on regional glacier lake outburst flood and debris flow activity over northern Tien Shan. Global and Planetary Change 176, 50–59. https://doi.org/10.1016/j.gloplacha.2019.03.003",,
449,2010,2010,10,8,Chorog,Unknown,GL078485E33033N,"2, 3, 4",G078471E33043N,33.033,78.484,5766,33.193,78.61,4151,Observation,Moraine dammed,Y,N,14_3,10,India,Ladakh,Upper Indus,Unknown,High temperatures,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Ikeda, Narama and Gyalson, 2016) "," Ikeda, N., Narama, C., Gyalson, S., 2016. Knowledge Sharing for Disaster Risk Reduction: Insights from a Glacier Lake Workshop in the Ladakh Region, Indian Himalayas. mred 36, 31–40. https://doi.org/10.1659/MRD-JOURNAL-D-15-00035.1",https://ui.adsabs.harvard.edu/abs/2016EGUGA..1818019S/abstract; https://cdn.cseindia.org/userfiles/TM_Presentation.pdf,"No details given, GLOF traceable from satellite imagery"
451,2010,2010,NA,NA,Geiqu,Unnamed,GL087985E27952N,"2, 3, 4",G087969E27938N,27.951215,87.98544,5492,28.002,87.952,4845,Observation,Moraine dammed,Y,N,15_2,11,China,TAR,Pumqu,Unknown,Intense rainfall,Unknown,,,,,,,,,,,,,,,,,,,,,,,Roads and a bridge were damaged ,,,,,"(Yao et al., 2014; Nie et al., 2018; Veh et al., 2019)","Yao, X.J., Liu, S.Y., Sun, M.P., Zhang, X.J., 2014. Study on the glacial lake outburst flood events in Tibet since the 20th century. Journal of Natural Resources 29(8), 1377–1390. http://www.jnr.ac.cn/EN/10.11849/zrzyxb.2014.08.010; Nie, Y., Liu, Q., Wang, J., Zhang, Y., Sheng, Y., Liu, S., 2018. An inventory of historical glacial lake outburst floods in the Himalayas based on remote sensing observations and geomorphological analysis. Geomorphology 308, 91–106. https://doi.org/10.1016/j.geomorph.2018.02.002; Veh, G., Korup, O., von Specht, S., Roessner, S., Walz, A., 2019. Unchanged frequency of moraine-dammed glacial lake outburst floods in the Himalaya. Nature Climate Change 9, 379–383. https://doi.org/10.1038/s41558-019-0437-5",,"GLOF was reported by Yao et al., 2014 based on the field surveys done in 2009 and 2011. Outburst occurred between 24 June and 28 July 2010 using Huanjing 1A?B imagery"
444,2010,2010,NA,NA,Unknown,Hundur,Ephemeral,NA,G073358E36561N,36.546,73.353,4000,36.515414,73.420923,2495,Observation,Supraglacial,N,N,14_2,9,Pakistan,Gilgit - Baltistan,Yasin,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,(This study),,personal communication from local villagers,
445,2010,2010,NA,NA,Unknown,Hinarchi,Not mapped,NA,G074582E36116N,36.042964,74.570562,2637,36.013842,74.543607,2281,Observation,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Bagrot,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,(This study),"Ashraf, A., Naz, R., Mustafa, N., Iqbal, M.B., Ahmad, B., Jawad, A., Ahmad. I., 2015. Updating GLOF Lake Inventory of Northern Pakistan and Establishment of Community Based Early Warning System in Bagrot and Bondo Gol Valleys. Technical Report. Islamabad, Pakistan: Pakistan Agricultural Research Council (PARC).","(Ashraf et al., 2015)",On 11th December 2012 a community exchange documented this event. Hinarchi Glacier burst resulting complete damage to natural forest and agriculture land of villages Bulchi and Chira.
446,2010,2010,NA,NA,Unknown,Dubani,Not mapped,NA,G074629E35951N,35.93,74.609,4121,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Bagrot,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,(This study),"Ashraf, A., Naz, R., Mustafa, N., Iqbal, M.B., Ahmad, B., Jawad, A., Ahmad. I., 2015. Updating GLOF Lake Inventory of Northern Pakistan and Establishment of Community Based Early Warning System in Bagrot and Bondo Gol Valleys. Technical Report. Islamabad, Pakistan: Pakistan Agricultural Research Council (PARC).","(Ashraf et al., 2015)",On 11th December 2012 a community exchange documented this event. A huge damage occurred to natural forest as well as the settlements of village Taisote and Massingot.  
442,2010,2010,7,28,Bindo Gol,Bindo,Ephemeral,NA,G071865E36195N,36.174,71.898,4572,36.151,71.939,3263,Observation,Unknown,Y,Y,14_1,8,Pakistan,Khyber Pakhtunkhwa,Chitral,Unknown,Unknown,Unknown,, , , , , , , , ,,,, ,,,,, ,+,,,,"Communication links, Orchards and agricultural land",, , ,,(This study),,https://unfccc.int/files/cooperation_and_support/financial_mechanism/standing_committee/application/pdf/s8.2_2_syed.pdf; https://reliefweb.int/report/pakistan/undp-inaugurates-project-protect-remote-communities-glacial-flooding;  https://www.thethirdpole.net/en/climate/glacier-floods-cause-humanitarian-crisis-in-chitral/,
448,2010,2010,NA,NA,Unknown,Unna,Not mapped,NA,G074654E36075N,36.039,74.633,3312,36.012126,74.541862,2276,Observation,Unknown,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Bagrot,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,(This study),"Ashraf, A., Naz, R., Mustafa, N., Iqbal, M.B., Ahmad, B., Jawad, A., Ahmad. I., 2015. Updating GLOF Lake Inventory of Northern Pakistan and Establishment of Community Based Early Warning System in Bagrot and Bondo Gol Valleys. Technical Report. Islamabad, Pakistan: Pakistan Agricultural Research Council (PARC).","(Ashraf et al., 2015)","On 11th December 2012 a community exchange documented this event. Unna Glacial lake burst causing heavy flood in Boipher caused damage to natural forest and the settlements of Sat, Dar, Ghosonar, Chira and Bulchi villages."
443,2010,2010,7,NA,Unknown,Booni Gol,No lake,NA,G072308E36180N,36.194,72.3,3514,36.268,72.238,1990,Observation,Water pocket,Y,N,14_1,8,Pakistan,Chitral,Chitral,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,(This study),,monitoring by AKAH,
452,2011,2011,6,24,Unnamed,Central Rimo,GL077605E35421N,"2, 3",G077428E35296N,35.418,77.606,5100,NA,NA,NA,NA,Ice dammed,Y,Y,14_2,9,India,Ladakh,Shyok,Surging glacier,Unknown,Unknown,,46600000,,,,,,,,,,,,,,,,,,,,,,,,,,"(Bazai et al., 2021)","Bazai, N.A., Cui, P., Carling, P.A., Wang, H., Hassan, J., Liu, D., Zhang, G., Jin, W., 2021. Increasing glacial lake outburst flood hazard in response to surge glaciers in the Karakoram. Earth-Science Reviews 212, 103432. https://doi.org/10.1016/j.earscirev.2020.103432",,"Self-dumping lake filled and drained without any major destruction downstream without any visible glacier surface movement, with a maximum and peak volume before flood 46.6x106 m3 with a lake area 0.987km2"
453,2011,2011,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017)","Shangguan, D., Ding, Y., Liu, S., Xie, Z., Pieczonka, T., Xu, J., Moldobekov, B., 2017. Quick Release of Internal Water Storage in a Glacier Leads to Underestimation of the Hazard Potential of Glacial Lake Outburst Floods From Lake Merzbacher in Central Tian Shan Mountains. Geophysical Research Letters 44, 9786–9795. https://doi.org/10.1002/2017GL074443",,
454,2011,2011,6,30,Unknown,Halji,Ephemeral,NA,G081470E30264N,30.27,81.475,5347,30.219,81.514,3706,Observation,Supraglacial,Y,Y,15_1,11,Nepal,Karnali,Humla,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kropacek et al., 2015)","Kropácek, J., Neckel, N., Tyrna, B., Holzer, N., Hovden, A., Gourmelen, N., Schneider, C., Buchroithner, M., Hochschild, V., 2015. Repeated glacial lake outburst flood threatening the oldest Buddhist monastery in north-western Nepal. Natural Hazards and Earth System Sciences 15, 2425–2437. https://doi.org/10.5194/nhess-15-2425-2015",,
457,2012,2012,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017)","Shangguan, D., Ding, Y., Liu, S., Xie, Z., Pieczonka, T., Xu, J., Moldobekov, B., 2017. Quick Release of Internal Water Storage in a Glacier Leads to Underestimation of the Hazard Potential of Glacial Lake Outburst Floods From Lake Merzbacher in Central Tian Shan Mountains. Geophysical Research Letters 44, 9786–9795. https://doi.org/10.1002/2017GL074443",,
455,2012,2012,7,8,Sosot,Sosot,GL073196E36026N,"2, 3, 4",G073197E36026N,36.027,73.196,4485,36.163,73.134,2474,Observation,Moraine dammed,N,Y,14_1,8,Pakistan,Gilgit - Baltistan,Gilgit,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Din et al., 2014)","Din, K., Tariq, S., Mahmood, A., Rasul, G., 2014. Temperature and Precipitation: GLOF Triggering Indicators in Gilgit-Baltistan, Pakistan. Pakistan Journal of Meteorology 10, 20.",,
456,2012,2012,7,31,Unnamed,Teztor,Not mapped,NA,Not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,,Ala Archa,Unknown,High temperatures,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,"(Petrakov et al., 2020)","Petrakov, D.A., Chernomorets, S.S., Viskhadzhieva, K.S., Dokukin, M.D., Savernyuk, E.A., Petrov, M.A., Erokhin, S.A., Tutubalina, O.V., Glazyrin, G.E., Shpuntova, A.M., Stoffel, M., 2020. Putting the poorly documented 1998 GLOF disaster in Shakhimardan River valley (Alay Range, Kyrgyzstan/Uzbekistan) into perspective. Science of The Total Environment 724, 138287. https://doi.org/10.1016/j.scitotenv.2020.138287",,
