GF_ID,Year_approx,Year_exact,Month,Day,Lake_name,Glacier_name,GL_ID,LakeDB_ID,G_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Impact_type,Lake_type,Transboundary,Repeat,Region_RGI,Region_HiMAP,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Area,Volume,Discharge_water,Discharge_solid,Impact,Lives_total,Lives_male,Lives_female,Lives_disabilities,Injured_total,Injured_male,Injured_female,Injured_disabilities,Displaced_total,Displaced_male,Displaced_female,Displaced_disabilities,Livestock,Residential_destroyed,Commerical_destroyed,Residential_damaged,Commerical_damaged,Infra,Agricultural,Hydropower,Econ_damage,Ref_scientific,Ref_other,Remarks
GF079841E42200N_14,1954,1954,8,24,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_15,1956,1956,9,2,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_16,1957,1957,7,25,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_17,1957,1957,8,31,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_18,1958,1958,9,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_19,1959,1959,8,26,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_20,1960,1960,9,4,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_21,1960,1960,7,22,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_22,1961,1961,9,9,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_23,1962,1962,9,15,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_24,1963,1963,9,9,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_25,1964,1964,9,16,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_26,1965,1965,8,16,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_27,1966,1966,7,4,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_28,1966,1966,12,27,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_29,1967,1967,9,7,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_30,1970,1970,9,1,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_31,1978,1978,9,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_32,1980,1980,5,15,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_33,1980,1980,9,2,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_34,1981,1981,7,8,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_35,1981,1981,8,8,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_36,1982,1982,8,14,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_37,1984,1984,8,20,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_38,1985,1985,8,9,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_39,1986,1986,8,26,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_40,1987,1987,8,14,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_41,1989,1989,10,10,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_42,1990,1990,8,5,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_43,1993,1993,8,22,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake et al., 2013)",,
GF079841E42200N_44,1994,1994,7,24,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake et al., 2013)",,
GF079841E42200N_45,1995,1995,7,18,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake et al., 2013)",,
GF079841E42200N_46,1996,1996,12,5,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake et al., 2013)",,
GF079841E42200N_47,1997,1997,7,31,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake et al., 2013)",,
GF079841E42200N_48,1998,1998,7,27,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake et al., 2013)",,
GF079841E42200N_49,1999,1999,7,19,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017; Kingslake et al., 2013)",,
GF079841E42200N_50,2000,2000,7,27,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake et al., 2013)",,
GF079841E42200N_51,2001,2001,7,28,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_52,2002,2002,8,2,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_53,2003,2003,7,23,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_54,2004,2004,8,7,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)",,
GF079841E42200N_55,2005,2005,7,13,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017; Kingslake et al., 2013; Glazirin, 2010)",https://www.researchgate.net/profile/Wilfried-Hagg/publication/259121312_The_2005_Lake_Merzbacher_GLOF_event_and_status_of_future_planned_activities_in_the_Tien_Shan_region/links/0deec52a04b5497cb8000000/The-2005-Lake-Merzbacher-GLOF-event-and-status-of-future-planned-activities-in-the-Tien-Shan-region.pdf,
GF079841E42200N_56,2006,2006,7,30,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake et al., 2013)",,
GF079841E42200N_57,2007,2007,7,11,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake et al., 2013)",,
GF079841E42200N_58,2008,2008,7,15,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017; Kingslake et al., 2013)",,
GF079841E42200N_59,2009,2009,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017)",,
GF079841E42200N_60,2010,2010,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017)",,
GF079841E42200N_61,2011,2011,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017)",,
GF079841E42200N_62,2012,2012,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017)",,
GF079841E42200N_62,2015,2015,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13-03,3,Kyrgyzstan,,Inylchek,unknown,unknown,subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Shangguan et al., 2017; Kingslake et al., 2013)",,
GF087829E27883N_0,NA,NA,NA,NA,NA,NA,ephemeral,NA,G087845E27882N,27.8835,87.8298,5114,27.87,87.817,4579,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Tamor,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF087866E27869N_0,1980,1980,6,23,Nagma Pokhari (Phuchan),unnamed,GL087866E27869N,"1, 2, 3, 4",G087880E27894N,27.869,87.867,4916,27.37613,87.62701,670,Observation,Moraine dammed,N,N,15-02,11,Nepal,Province No. 1,Tamor,unknown,unknown,moraine collapse,,,,,Destroyed villages 71 km downstream from the source,,,,,,,,,,,,,,,,,,"Damaging forest, river bed, etc",,,,"(Yamada and Sharma, 1993; Ives, Shrestha and Mool, 2010; ICIMOD, 2011)",,water level rose 20 m
GF086839E27828N_0,1977,1977,9,3,Nare ,Nare ,ephemeral,NA,G086873E27834N,27.828,86.839,4765,27.855,86.794,3905,Observation,Supraglacial,N,N,15-02,11,Nepal,Province No. 1,Dudh Koshi,unknown,unknown,moraine collapse,,,,,,,,,,,,,,,,,,,,,,,"roads, bridges, field, damaged mini hydroplant",,,,"(Yamada and Sharma, 1993; Mool, Bajracharya and Joshi, 2001; Ives, Shrestha and Mool, 2010; ICIMOD, 2011)",,
GF093545E29632N_0,2003-2004,NA,NA,NA,Oubuguoco Upper,,GL093546E29632N,"1, 2, 3, 4",G093539E29632N,29.632594,93.545783,4674,29.627794,93.555324,4570,Deposit,Moraine dammed,N,N,13-09,18,China,TAR,,unknown,ice avalanche,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,(Liu et al. 2019),,
GF074879E36458N_0,2008,2008,1,6,Passu,Passu,GL074879E36458N,"1, 2, 3, 4",G074714E36468N,36.457073,74.879432,2562,NA,NA,NA,NA,Moraine dammed,N,N,14-02,9,Pakistan,Gilgit - Baltistan,Hunza,unknown,intense rainfall,unknown,, , , , , , , , ,,,,,,,, , , , ,,, , , , ,"(Din et al., 2014)",,
GF085514E28131N_0,2021,2021,6,14,Pemdang Pokhari,unnamed,GL085514E28131N,2,G085499E28130N,28.131,85.515,4774,28.105,85.544,3648,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Bagmati,Melamchi,unknown,intense rainfall,unknown,,,,,,25,,,,,,,,1000,,,,,+,+,,,,,,,"(Maharjan et al., 2021)",https://kathmandupost.com/health/2021/06/20/families-displaced-by-melamchi-floods-refuse-covid-19-tests-fearing-separation,"heavy debris flow as a result; Multiple loss of life, however caused by a number of events including this one"
GF069624E35471N_0,2018,2018,7,11,Pishkandah ,Pishkandah,ephemeral,NA,G069627E35472N,35.471115,69.624574,4495,35.396,69.694,2109,Observation,Moraine dammed,N,N,14-01,8,Afghanistan,Panjshir,Panjshir,melt,water level rise,ice core thawing,50000, , ,,,10,8,2, ,,,, ,,,,, ,256,100,,,"Two bridges, 400 m of Irrigation canal destroyed",, ,,this study, ," the main Panjshir River was dammed and a temporary lake was formed in the river. The lake formation further inundated agricultural land, houses, and roads along the river up to 1.7 km"
GF094725E31736N_0,1972,1972,8,23,Poge Co,unnamed,GL094725E31736N,"2, 3, 4",not mapped,31.74,94.73,4520,NA,NA,NA,NA,Moraine dammed,N,N,13-09,19,China,TAR,Suo/Xibaxiaqu ,unknown,ice avalanche,unknown,500000,1330000,,,,,,,,,,,,,,,,,,,,,Damaged few bridges,,,,"(Cui et al., 2010; Veh et al., 2019)",,
GF088915E27849N_0,1940,1940,7,10,Qiongbixiama Co,unnamed,GL088915E27849N,"1, 2, 3, 4",G088895E27865N,27.85,88.915,4767,27.727,88.968,3849,Deposit,Moraine dammed,Y,N,15-02,12,China,TAR,Amo Chhu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,Street and buildings,,,,"(Wang et al., 2012; Chen et al., 2013; Veh et al., 2019)",,
GF093533E30470N_0,2013,2013,7,5,Ranzeria Co,unnamed,GL093533E30470N,"1, 2, 3, 4",G093537E30487N,30.469308,93.53215,5020,30.424,93.505,4498,Deposit,Moraine dammed,N,N,13-09,18,China,TAR,Bianba,unknown,unknown,unknown,,,,,,+,,,,,,,,,,,,+,,,,,Damaged concrete bridge ,,,40000000,"(Veh et al., 2019)",,
GF088894E27966N_0,1992,1992,NA,NA,Rejie Co,unnamed,GL088894E27966N,"1, 2, 3, 4",G088860E27945N,27.965,88.893,5435,27.972,88.961,5005,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Nian Chu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zhang et al., 2021)",,
GF071968E35853N_0,2019,2019,7,7,Rogheli,Rogheli,ephemeral,NA,G071968E35847N,35.853,71.968,4490,35.938,71.98,1950,Observation,Supraglacial,Y,Y,14-01,8,Pakistan,Khyber Pakhtunkhwa,Chitral ,unknown,intense rainfall; high temperatures,supraglacial lake drainage,30000,,,,,,,,,,,,,,,,,,10,,40,,"More than 10 kms valley oads washed away, four bridges were damaged, water supply schemes, flood protection works, civil irrigation",+,108,18500000,,https://www.dawn.com/news/1495655; https://reliefweb.int/report/pakistan/golain-chitral-glof-event-preliminary-report-7-july-2019,"Debris, boulder flow damaged village (Peshgun); 10 houses destroyed completely and 40 houses partially damaged"
GF071968E35853N_1,2020,2020,7,13,Rogheli,Rogheli,ephemeral,NA,G071968E35847N,35.853,71.968,4490,35.938,71.98,1950,Observation,Supraglacial,Y,Y,14-01,8,Pakistan,Khyber Pakhtunkhwa,Chitral,unknown,intense rainfall; high temperatures,supraglacial lake drainage,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dawn.com/news/1568889,
GF077422E33999N_0,2021,2021,8,22,Rumbak,unnamed,GL077422E33999N,1,G077422E33993N,33.999709,77.422315,5254,34.07,77.418,3726,Observation,Moraine dammed,N,N,14-03,10,India,Ladakh,Upper Indus,unknown,unknown,unknown,30000,,,,,,,,,,,,,,,,,,,,,,"3 bridges, roads and communcation lines were damaged; 5 culverts and water mills were washed away",15000,,,,https://www.thestatesman.com/india/14-persons-rescued-ladakh-village-glacial-lake-bursts-1502997439.html; https://sandrp.in/2021/08/29/about-landslide-lake-in-uttarakhand-glof-in-ladakh/,
GF086845E27743N_0,1998,1998,9,3,Sabai Tsho/ Tam Pokhari,Sabai ,GL086845E27743N,"1, 2, 3, 4",G086832E27760N,27.742,86.845,4381,26.55445,86.91352,80,Observation,Moraine dammed,N,N,15-02,11,Nepal,Province No. 1,Dudh Koshi,unknown,ice avalanche,unknown,,17000000,,,,2,,,,,,,,,,,,,,,,,Four suspension and two wooden bridges were damaged,,,2192000,"(Dwiwedi, Acharya and Simard, 2000; Mool, Bajracharya and Joshi, 2001; ICIMOD, 2011)",,
GF073833E36841N_0,1911,1911,NA,NA,Saklei Shuyinj,unnamed,ephemeral,NA,G073825E36805N,36.841689,73.833068,4158,NA,NA,NA,NA,Ice dammed,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Gilgit,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Iturrizaga, 2005a, 2005c)",,
GF073833E36841N_1,1912,1912,NA,NA,Saklei Shuyinj,unnamed,ephemeral,NA,G073825E36805N,36.841689,73.833068,4158,NA,NA,NA,NA,Ice dammed,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Gilgit,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Iturrizaga, 2005c, 2005a)",,
GF073833E36841N_2,1913,1913,NA,NA,Saklei Shuyinj,unnamed,ephemeral,NA,G073825E36805N,36.841689,73.833068,4158,NA,NA,NA,NA,Ice dammed,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Gilgit,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Iturrizaga, 2005c, 2005a)",,
GF090104E28237N_0,1950,1950,NA,NA,Sangwang Co,unnamed,GL090104E28237N,"1, 2, 3, 4",G090095E28176N,28.238799,90.109247,5150,NA,NA,NA,NA,Moraine dammed,N,Y,13-08,12,China,TAR,Nianchu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Carrivick and Tweed, 2016)",,
GF090104E28237N_1,1954,1954,7,16,Sangwang Co,unnamed,GL090104E28237N,"1, 2, 3, 4",G090095E28176N,28.238799,90.109247,5150,28.925312,89.580432,4015,Observation,Moraine dammed,N,Y,13-08,12,China,TAR,Nianchu,unknown,ice calving,unknown,,,10000,,"Damaged Shigatse city and villages along the Yarlung Zangbo river, 200 kms away from the lake with a  peak discharge 10k m3s-1, ",400,,,,20000,,,,,,,,,,,,,Destroyed 170 villages,65997000,,37500000,"(Cui et al., 2010; Komori et al., 2012; Carrivick and Tweed, 2016; Veh et al., 2019)",,"discharge measured 145 km downstream, 2000 people affected"
GF071728E37219N_0,2002,2002,8,7,Shahdara,Dasht,GL071728E37219N,"2, 3, 4",SU5X14315902,37.22,71.729,4346,37.3,71.783,2600,Observation,Moraine dammed,N,N,13-02,6,Tajikistan,Gorno-Badakhshan,Shakhdara,unknown,unknown,unknown,,320000,,,,25,,,,,,,,,,,,,75,,,,,,,,"(Mergili et al., 2012; Narama et al., 2018)",,village Dasht largely destroyed
